Route Name,Route Link,Bus Name,Bus Type,Departure Time,Arrival Time,Duration,Seat Availability,Price,Star Rating,state
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Jayanthi Travels,Non A/C Seater / Sleeper (2+1),20:55,03:50,06h 55m,26 Seats available,449.0,4.2,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),22:20,04:25,06h 05m,32 Seats available,399.0,3.7,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri Karan Sai Tours and Travels,Non A/C Seater / Sleeper (2+1),21:55,04:20,06h 25m,33 Seats available,400.0,3.2,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,KKaveri Travels,Non A/C Seater / Sleeper (2+1),19:22,02:30,07h 08m,25 Seats available,600.0,3.7,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri Rama Travels,A/C Seater / Sleeper (2+1),22:25,04:15,05h 50m,34 Seats available,610.0,3.9,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,SS Prasanna Travels,A/C Seater (2+2),23:50,05:35,05h 45m,1 Seat available,3999.0,3.1,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,SLGT Travels,A/C Sleeper (2+1),22:25,05:30,07h 05m,23 Seats available,675.0,3.8,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),23:05,05:00,05h 55m,11 Seats available,590.0,2.7,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:45,04:05,05h 20m,29 Seats available,349.0,2.9,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Tranzindia Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:40,03:50,06h 10m,32 Seats available,799.0,3.2,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Orange Tours And Travels,NON A/C Sleeper (2+1),19:30,02:00,06h 30m,24 Seats available,600.0,2.4,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),22:35,04:30,05h 55m,25 Seats available,420.0,2.8,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri Venkata Padmavathi Travels,A/C Seater / Sleeper (2+1),22:40,04:45,06h 05m,27 Seats available,490.0,2.5,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),20:42,03:30,06h 48m,24 Seats available,444.0,2.8,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Orange Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),22:15,04:35,06h 20m,32 Seats available,900.0,2.7,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Navayuga Travels,NON AC Seater / Sleeper 2+1,19:56,04:30,08h 34m,31 Seats available,610.0,2.9,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,KKaveri Travels,Non A/C Seater / Sleeper (2+1),22:27,04:00,05h 33m,22 Seats available,500.0,2.4,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,BSR Tours And Travels,VE A/C Sleeper (2+1),22:00,04:20,06h 20m,13 Seats available,880.0,3.7,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:40,04:30,06h 50m,32 Seats available,500.0,3.1,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),19:20,02:05,06h 45m,26 Seats available,460.0,2.9,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Siri Tours and Travels,A/C Seater / Sleeper (2+1),18:50,02:40,07h 50m,22 Seats available,555.0,2.8,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,SVM Tours And Travels,Non A/C Seater / Sleeper (2+1),22:35,04:20,05h 45m,25 Seats available,500.0,5.0,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),17:50,02:15,08h 25m,26 Seats available,400.0,1.9,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,KKaveri Travels,Non A/C Seater / Sleeper (2+1),22:25,03:40,05h 15m,21 Seats available,560.0,1.2,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,DMR Travels,Non A/C Seater / Sleeper (2+1),22:35,04:30,05h 55m,35 Seats available,449.0,5.0,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Rainbow Tours And Travels,Non A/C Seater / Sleeper (2+1),22:35,04:15,05h 40m,41 Seats available,370.0,2.5,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Jayanthi Travels,Non A/C Seater / Sleeper (2+1),20:40,04:40,08h 00m,25 Seats available,560.0,5.0,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,J GAGANA TRAVELS,Non A/C Seater / Sleeper (2+1),21:00,03:45,06h 45m,23 Seats available,504.0,5.0,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Siri Tours and Travels,A/C Seater / Sleeper (2+1),18:35,02:10,07h 35m,24 Seats available,500.0,2.1,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sai Godavari Travels,Non A/C Seater / Sleeper (2+1),22:18,04:00,05h 42m,27 Seats available,450.0,5.0,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Mahi Trans Solutions,A/C Sleeper (2+1),22:40,04:15,05h 35m,30 Seats available,751.0,2.9,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sai Srinivasa Travels,A/C Seater / Sleeper (2+1),22:40,04:50,06h 10m,29 Seats available,620.0,5.0,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),22:39,04:59,06h 20m,36 Seats available,1099.0,4.1,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Mayuri Travels,Non A/C Seater / Sleeper (2+1),19:55,02:00,06h 05m,29 Seats available,450.0,2.6,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Jayanthi Travels,A/C Sleeper (2+1),21:10,03:30,06h 20m,25 Seats available,780.0,5.0,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),21:58,04:15,06h 17m,27 Seats available,444.0,5.0,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,KKaveri Travels,Non A/C Seater / Sleeper (2+1),19:22,02:30,07h 08m,35 Seats available,600.0,5.0,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,GMRK Tours and Travels,Bharat Benz A/C Sleeper (2+1),00:23,04:30,04h 07m,26 Seats available,500.0,2.7,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Ajay Bus,A/C Seater / Sleeper (2+1),22:45,04:40,05h 55m,25 Seats available,440.0,5.0,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Mayuri Travels,Non A/C Seater / Sleeper (2+1),19:50,02:00,06h 10m,24 Seats available,500.0,5.0,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Mozo travels,A/C Seater / Sleeper (2+1),20:50,04:10,07h 20m,25 Seats available,500.0,2.1,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,SAMANVI CITICONNECT,A/C Sleeper (2+1),21:55,04:05,06h 10m,21 Seats available,749.0,2.7,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Vikram Travels,A/C Sleeper (2+1),21:30,03:00,05h 30m,27 Seats available,899.0,5.0,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,LIMOLINER,A/C Sleeper (2+1),18:30,02:10,07h 40m,15 Seats available,819.0,2.8,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),22:13,04:00,05h 47m,24 Seats available,444.0,2.7,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Anjani Bus,NON A/C Sleeper (2+1),22:55,04:30,05h 35m,26 Seats available,599.0,5.0,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),22:20,03:30,05h 10m,21 Seats available,790.0,2.7,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:20,05:05,06h 45m,24 Seats available,560.0,4.6,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Ramana Tours And Travels,Non A/C Seater / Sleeper (2+1),22:20,05:00,06h 40m,20 Seats available,485.0,4.7,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Jayanthi Travels,Non A/C Seater / Sleeper (2+1),20:30,04:00,07h 30m,15 Seats available,560.0,4.6,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Jayanthi Travels,Non A/C Seater / Sleeper (2+1),21:15,03:00,05h 45m,25 Seats available,449.0,4.6,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),22:25,03:45,05h 20m,20 Seats available,560.0,3.3,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Mozo travels,A/C Sleeper (2+1),18:21,01:10,06h 49m,9 Seats available,729.0,4.7,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,KVR Tours and Travels,A/C Sleeper (2+1),20:30,02:05,05h 35m,28 Seats available,665.0,4.4,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,DMR Travels,A/C Sleeper (2+1),21:16,03:30,06h 14m,25 Seats available,700.0,4.3,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri KVR Travels,A/C Seater / Sleeper (2+1),16:45,00:40,07h 55m,27 Seats available,714.0,4.1,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Svkdt travels,A/C Sleeper (2+1),17:05,02:05,09h 00m,3 Seats available,989.0,4.0,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Kalyani Transport,Non A/C Seater / Sleeper (2+1),20:45,03:20,06h 35m,31 Seats available,449.0,4.0,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,DMR Travels,Non A/C Seater / Sleeper (2+1),21:00,04:30,07h 30m,27 Seats available,500.0,4.0,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),17:07,01:05,07h 58m,24 Seats available,1280.0,4.0,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),23:20,05:25,06h 05m,14 Seats available,590.0,3.6,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Eswar Travels,Non A/C Seater / Sleeper (2+1),22:25,04:35,06h 10m,20 Seats available,470.0,3.9,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Laharisa Tours and Travels,Non A/C Seater / Sleeper (2+1),22:10,04:05,05h 55m,25 Seats available,450.0,3.9,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Vikram Travels,A/C Sleeper (2+1),20:10,02:00,05h 50m,12 Seats available,829.0,3.8,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Prasanna Travels,A/C Seater / Sleeper (2+1),23:55,06:15,06h 20m,35 Seats available,400.0,3.4,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,V Kaveri Travels,A/C Sleeper (2+1),22:20,04:45,06h 25m,21 Seats available,800.0,3.7,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri NVR Travels,NON A/C Sleeper (2+1),22:45,04:30,05h 45m,26 Seats available,569.0,3.6,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:35,04:30,05h 55m,29 Seats available,500.0,3.6,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),22:45,04:40,05h 55m,38 Seats available,499.0,3.6,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Mayuri Travels,A/C Sleeper (2+1),19:56,02:30,06h 34m,29 Seats available,1110.0,3.6,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),19:20,02:25,07h 05m,20 Seats available,410.0,3.6,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Ramana Tours And Travels,A/C Sleeper (2+1),18:00,01:05,07h 05m,24 Seats available,713.0,3.5,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Kaveri Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),21:30,04:30,07h 00m,17 Seats available,700.0,4.1,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Orange Tours And Travels,NON A/C Sleeper (2+1),22:55,05:45,06h 50m,33 Seats available,600.0,3.0,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),22:00,04:15,06h 15m,27 Seats available,474.0,3.4,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Puri Jagannadh Tours And Travels,A/C Seater / Sleeper (2+1),22:30,03:55,05h 25m,26 Seats available,599.0,3.1,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Srivastav Travels,Non A/C Seater / Sleeper (2+1),21:35,04:05,06h 30m,27 Seats available,369.0,3.9,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,SANDHYA TRAVELS,Bharat Benz A/C Sleeper (2+1),23:05,05:15,06h 10m,20 Seats available,499.0,3.0,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sree Gowtham Travels,A/C Sleeper (2+1),22:40,05:32,06h 52m,24 Seats available,700.0,3.0,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Amigos Travels,A/C Sleeper (2+1),22:00,04:30,06h 30m,22 Seats available,522.0,3.7,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,GMC Travels,A/C Seater / Sleeper (2+1),22:00,03:30,05h 30m,37 Seats available,590.0,3.0,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sai Srinivasa Travels,Non A/C Seater / Sleeper (2+1),21:30,04:05,06h 35m,34 Seats available,500.0,4.1,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Prasanna Travels,A/C Seater / Sleeper (2+1),23:55,05:50,05h 55m,34 Seats available,400.0,2.8,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,YNR Travels,A/C Sleeper (2+1),00:15,06:10,05h 55m,27 Seats available,592.0,3.4,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri Shivanjaneya Travels,A/C Seater / Sleeper (2+1),22:30,04:40,06h 10m,25 Seats available,427.0,2.9,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Apple Travels,Non A/C Seater / Sleeper (2+1),22:50,03:30,04h 40m,31 Seats available,450.0,2.9,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),19:15,02:52,07h 37m,22 Seats available,399.0,2.9,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,IntrCity SmartBus,AC Sleeper (2+1),18:05,01:10,07h 05m,21 Seats available,809.0,3.6,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Yolo Bus,A/C Seater / Sleeper (2+1),22:59,05:19,06h 20m,28 Seats available,500.0,3.2,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,04:45,07h 15m,23 Seats available,500.0,3.3,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri Krishna Travels,NON A/C Sleeper (2+1),21:30,04:00,06h 30m,25 Seats available,700.0,4.0,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri Krishna Travels,A/C Sleeper (2+1),21:30,04:00,06h 30m,14 Seats available,750.0,2.6,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Apple Travels,A/C Seater / Sleeper (2+1),22:45,03:30,04h 45m,35 Seats available,450.0,3.1,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,LVP Travels,A/C Seater / Sleeper (2+1),21:50,04:20,06h 30m,30 Seats available,399.0,3.6,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Vahini Travels,Non A/C Seater / Sleeper (2+1),22:37,04:45,06h 08m,29 Seats available,490.0,2.8,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Puri Jagannadh Tours And Travels,Non A/C Seater / Sleeper (2+1),20:34,03:45,07h 11m,34 Seats available,444.0,2.8,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),22:20,04:20,06h 00m,25 Seats available,790.0,2.8,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Ramana Tours And Travels,Non A/C Seater / Sleeper (2+1),22:30,04:00,05h 30m,29 Seats available,485.0,3.7,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,VENKATA VYSHNAVI TRAVELS,A/C Seater / Sleeper (2+1),00:20,05:30,05h 10m,50 Seats available,3999.0,2.3,telangana
"Hyderabad to Vijayawada
From INR 396",https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:25,04:45,06h 20m,34 Seats available,400.0,2.6,telangana
